container_id,container_name,item_name,grade,image_url,local_image_path,width,height,current_price,sample_draws,occurrences,draw_hits,occurrences_per_draw,draw_hit_rate
bxg,保险柜,鎏金卡牌,6,https://playerhub.df.qq.com/playerhub/60004/object/15200000060.png,data/containers/images/loot/6_鎏金卡牌.png,1,1,197787,100,1,1,0.01,0.01
bxg,保险柜,本地特色首饰,5,https://playerhub.df.qq.com/playerhub/60004/object/15080050082.png,data/containers/images/loot/5_本地特色首饰.png,3,2,378951,100,1,1,0.01,0.01
bxg,保险柜,赛伊德的怀表,6,https://playerhub.df.qq.com/playerhub/60004/object/15080050014.png,data/containers/images/loot/6_赛伊德的怀表.png,1,1,216831,100,1,1,0.01,0.01
bxg,保险柜,滑膛枪展品,6,https://playerhub.df.qq.com/playerhub/60004/object/15080050003.png,data/containers/images/loot/6_滑膛枪展品.png,4,1,702590,100,1,1,0.01,0.01
ljx,垃圾箱,9V电池,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050111.png,data/containers/images/loot/2_9V电池.png,1,1,2883,100,14,13,0.14,0.13
ljx,垃圾箱,喷漆,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010030.png,data/containers/images/loot/2_喷漆.png,1,2,3739,100,6,6,0.06,0.06
ljx,垃圾箱,额温枪,3,https://playerhub.df.qq.com/playerhub/60004/object/15060010004.png,data/containers/images/loot/3_额温枪.png,1,1,11561,100,6,6,0.06,0.06
ljx,垃圾箱,非洲木雕,2,https://playerhub.df.qq.com/playerhub/60004/object/15080040005.png,data/containers/images/loot/2_非洲木雕.png,1,2,4366,100,6,6,0.06,0.06
ljx,垃圾箱,鼠标,1,https://playerhub.df.qq.com/playerhub/60004/object/15030010009.png,data/containers/images/loot/1_鼠标.png,1,1,922,100,6,6,0.06,0.06
ljx,垃圾箱,盒装蜡烛,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050112.png,data/containers/images/loot/1_盒装蜡烛.png,2,2,2264,100,5,5,0.05,0.05
ljx,垃圾箱,无糖缓释能量棒,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080004.png,data/containers/images/loot/2_无糖缓释能量棒.png,1,1,2027,100,5,5,0.05,0.05
ljx,垃圾箱,注射器,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010010.png,data/containers/images/loot/2_注射器.png,1,1,2134,100,5,5,0.05,0.05
ljx,垃圾箱,扑克牌-10,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050046.png,data/containers/images/loot/1_扑克牌-10.png,1,1,910,100,4,4,0.04,0.04
ljx,垃圾箱,纯净水,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080006.png,data/containers/images/loot/2_纯净水.png,1,1,2103,100,4,4,0.04,0.04
ljx,垃圾箱,输液工具,2,https://images.kkrb.net/playerhub/60004/object/15060010012.png,data/containers/images/loot/2_输液工具.png,1,1,2746,100,4,4,0.04,0.04
ljx,垃圾箱,盐溶液,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010001.png,data/containers/images/loot/2_盐溶液.png,1,1,2363,100,4,4,0.04,0.04
ljx,垃圾箱,电火机,2,https://playerhub.df.qq.com/playerhub/60004/object/15010010013.png,data/containers/images/loot/2_电火机.png,1,1,2668,100,3,3,0.03,0.03
ljx,垃圾箱,建筑图纸5号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010009.png,data/containers/images/loot/2_建筑图纸5号.png,2,1,3308,100,3,3,0.03,0.03
ljx,垃圾箱,电源,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010011.png,data/containers/images/loot/2_电源.png,2,2,5991,100,3,3,0.03,0.03
ljx,垃圾箱,阿萨拉时尚周刊,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050021.png,data/containers/images/loot/3_阿萨拉时尚周刊.png,2,2,17853,100,3,3,0.03,0.03
ljx,垃圾箱,可乐,3,https://playerhub.df.qq.com/playerhub/60004/object/15060080011.png,data/containers/images/loot/3_可乐.png,1,1,13748,100,3,3,0.03,0.03
ljx,垃圾箱,样本试管,1,https://playerhub.df.qq.com/playerhub/60004/object/15090010077.png,data/containers/images/loot/1_样本试管.png,1,2,1984,100,3,3,0.03,0.03
ljx,垃圾箱,机械破障锤,3,https://playerhub.df.qq.com/playerhub/60004/object/15020010018.png,data/containers/images/loot/3_机械破障锤.png,2,2,38180,100,3,3,0.03,0.03
ljx,垃圾箱,工具刀,1,https://playerhub.df.qq.com/playerhub/60004/object/15020010006.png,data/containers/images/loot/1_工具刀.png,2,1,2403,100,3,3,0.03,0.03
ljx,垃圾箱,医用酒精,3,https://playerhub.df.qq.com/playerhub/60004/object/15060010007.png,data/containers/images/loot/3_医用酒精.png,1,1,11428,100,3,3,0.03,0.03
ljx,垃圾箱,糖三角,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050076.png,data/containers/images/loot/3_糖三角.png,1,1,12558,100,3,3,0.03,0.03
ljx,垃圾箱,含氟牙膏,1,https://playerhub.df.qq.com/playerhub/60004/object/15010010004.png,data/containers/images/loot/1_含氟牙膏.png,1,2,2264,100,3,3,0.03,0.03
ljx,垃圾箱,手机电池,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010002.png,data/containers/images/loot/2_手机电池.png,1,1,2272,100,2,2,0.02,0.02
ljx,垃圾箱,扑克牌-7,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050049.png,data/containers/images/loot/1_扑克牌-7.png,1,1,907,100,2,2,0.02,0.02
ljx,垃圾箱,军情录音,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050096.png,data/containers/images/loot/3_军情录音.png,1,3,103795,100,2,2,0.02,0.02
ljx,垃圾箱,野外能量棒,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080009.png,data/containers/images/loot/2_野外能量棒.png,1,1,3018,100,2,2,0.02,0.02
ljx,垃圾箱,骨锯,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050065.png,data/containers/images/loot/3_骨锯.png,3,1,27051,100,2,2,0.02,0.02
ljx,垃圾箱,扑克牌-K,1,https://playerhub.df.qq.com/playerhub/60004/object/15040010009.png,data/containers/images/loot/1_扑克牌-K.png,1,1,1613,100,2,2,0.02,0.02
ljx,垃圾箱,苹果,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080001.png,data/containers/images/loot/2_苹果.png,1,1,3203,100,2,2,0.02,0.02
ljx,垃圾箱,木雕烟斗,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050075.png,data/containers/images/loot/3_木雕烟斗.png,2,1,17112,100,2,2,0.02,0.02
ljx,垃圾箱,充电电池组,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050110.png,data/containers/images/loot/2_充电电池组.png,1,1,3908,100,2,2,0.02,0.02
ljx,垃圾箱,扑克牌-5,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050051.png,data/containers/images/loot/1_扑克牌-5.png,1,1,905,100,2,2,0.02,0.02
ljx,垃圾箱,扑克牌-A,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050055.png,data/containers/images/loot/1_扑克牌-A.png,1,1,901,100,2,2,0.02,0.02
ljx,垃圾箱,小药瓶,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010003.png,data/containers/images/loot/2_小药瓶.png,1,1,2712,100,2,2,0.02,0.02
ljx,垃圾箱,强力胶,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050080.png,data/containers/images/loot/2_强力胶.png,1,1,2938,100,2,2,0.02,0.02
ljx,垃圾箱,水平仪,2,https://playerhub.df.qq.com/playerhub/60004/object/15020040004.png,data/containers/images/loot/2_水平仪.png,1,2,4236,100,2,2,0.02,0.02
ljx,垃圾箱,音频播放器,3,https://playerhub.df.qq.com/playerhub/60004/object/15030010008.png,data/containers/images/loot/3_音频播放器.png,1,1,11123,100,2,2,0.02,0.02
ljx,垃圾箱,腕带,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050194.png,data/containers/images/loot/3_腕带.png,1,1,10395,100,2,2,0.02,0.02
ljx,垃圾箱,电动爆破锤,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010007.png,data/containers/images/loot/2_电动爆破锤.png,2,1,4198,100,2,2,0.02,0.02
ljx,垃圾箱,迷你氢电池,2,https://playerhub.df.qq.com/playerhub/60004/object/15010010015.png,data/containers/images/loot/2_迷你氢电池.png,1,1,2562,100,2,2,0.02,0.02
ljx,垃圾箱,大豆蛋白粉包,3,https://playerhub.df.qq.com/playerhub/60004/object/15060080016.png,data/containers/images/loot/3_大豆蛋白粉包.png,1,1,13273,100,2,2,0.02,0.02
ljx,垃圾箱,石工锤,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050084.png,data/containers/images/loot/2_石工锤.png,3,1,12949,100,2,2,0.02,0.02
ljx,垃圾箱,基础蛋白粉,1,https://playerhub.df.qq.com/playerhub/60004/object/15060080003.png,data/containers/images/loot/1_基础蛋白粉.png,1,1,1012,100,2,2,0.02,0.02
ljx,垃圾箱,键盘,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010014.png,data/containers/images/loot/2_键盘.png,2,1,3059,100,2,2,0.02,0.02
ljx,垃圾箱,原木木板,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010008.png,data/containers/images/loot/2_原木木板.png,2,1,4200,100,2,2,0.02,0.02
ljx,垃圾箱,非洲鼓,2,https://playerhub.df.qq.com/playerhub/60004/object/15080010003.png,data/containers/images/loot/2_非洲鼓.png,1,2,4276,100,2,2,0.02,0.02
ljx,垃圾箱,模拟温度计,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010027.png,data/containers/images/loot/2_模拟温度计.png,1,1,2404,100,2,2,0.02,0.02
ljx,垃圾箱,阿萨拉新闻周刊,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050020.png,data/containers/images/loot/2_阿萨拉新闻周刊.png,2,2,5818,100,2,2,0.02,0.02
ljx,垃圾箱,个人信笺,2,https://playerhub.df.qq.com/playerhub/60004/object/15090910023.png,data/containers/images/loot/2_个人信笺.png,2,1,3286,100,2,2,0.02,0.02
ljx,垃圾箱,情报文件,3,https://playerhub.df.qq.com/playerhub/60004/object/15070050003.png,data/containers/images/loot/3_情报文件.png,1,2,16045,100,2,2,0.02,0.02
ljx,垃圾箱,三角洲特种部队：刺刀特遣队,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050027.png,data/containers/images/loot/3_三角洲特种部队：刺刀特遣队.png,1,1,11535,100,2,2,0.02,0.02
ljx,垃圾箱,电笔,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010020.png,data/containers/images/loot/2_电笔.png,1,1,2486,100,2,2,0.02,0.02
ljx,垃圾箱,火药,3,https://playerhub.df.qq.com/playerhub/60004/object/15040010017.png,data/containers/images/loot/3_火药.png,1,2,23955,100,1,1,0.01,0.01
ljx,垃圾箱,建筑图纸2号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010006.png,data/containers/images/loot/2_建筑图纸2号.png,2,1,3960,100,1,1,0.01,0.01
ljx,垃圾箱,电容,2,https://playerhub.df.qq.com/playerhub/60004/object/15020050007.png,data/containers/images/loot/2_电容.png,1,1,2639,100,1,1,0.01,0.01
ljx,垃圾箱,图腾箭矢,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050139.png,data/containers/images/loot/4_图腾箭矢.png,1,1,14792,100,1,1,0.01,0.01
ljx,垃圾箱,音波测距卷尺,1,https://playerhub.df.qq.com/playerhub/60004/object/15020010010.png,data/containers/images/loot/1_音波测距卷尺.png,1,1,1074,100,1,1,0.01,0.01
ljx,垃圾箱,生津柠檬茶,4,https://playerhub.df.qq.com/playerhub/60004/object/15060080005.png,data/containers/images/loot/4_生津柠檬茶.png,1,1,19189,100,1,1,0.01,0.01
ljx,垃圾箱,油漆刷,1,https://playerhub.df.qq.com/playerhub/60004/object/15020010004.png,data/containers/images/loot/1_油漆刷.png,1,1,1368,100,1,1,0.01,0.01
ljx,垃圾箱,扑克牌-8,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050048.png,data/containers/images/loot/1_扑克牌-8.png,1,1,908,100,1,1,0.01,0.01
ljx,垃圾箱,LED灯管,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010032.png,data/containers/images/loot/2_LED灯管.png,2,1,3329,100,1,1,0.01,0.01
ljx,垃圾箱,袋装咖啡豆,2,https://images.kkrb.net/playerhub/60004/object/15080050078.png,data/containers/images/loot/2_袋装咖啡豆.png,1,2,5598,100,1,1,0.01,0.01
ljx,垃圾箱,螺丝刀,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010005.png,data/containers/images/loot/2_螺丝刀.png,1,1,2861,100,1,1,0.01,0.01
ljx,垃圾箱,一桶油漆,3,https://playerhub.df.qq.com/playerhub/60004/object/15020010016.png,data/containers/images/loot/3_一桶油漆.png,2,2,27369,100,1,1,0.01,0.01
ljx,垃圾箱,酸奶,1,https://playerhub.df.qq.com/playerhub/60004/object/15060080002.png,data/containers/images/loot/1_酸奶.png,1,1,945,100,1,1,0.01,0.01
ljx,垃圾箱,扑克牌-4,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050052.png,data/containers/images/loot/1_扑克牌-4.png,1,1,15004,100,1,1,0.01,0.01
ljx,垃圾箱,压力计,2,https://playerhub.df.qq.com/playerhub/60004/object/15020040003.png,data/containers/images/loot/2_压力计.png,1,2,4124,100,1,1,0.01,0.01
ljx,垃圾箱,“起舞的女郎”挂饰,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050012.png,data/containers/images/loot/3_“起舞的女郎”挂饰.png,1,2,16492,100,1,1,0.01,0.01
ljx,垃圾箱,手术剪刀,1,https://playerhub.df.qq.com/playerhub/60004/object/15060010008.png,data/containers/images/loot/1_手术剪刀.png,1,1,1012,100,1,1,0.01,0.01
ljx,垃圾箱,维生素泡腾片,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050073.png,data/containers/images/loot/3_维生素泡腾片.png,1,1,10576,100,1,1,0.01,0.01
ljx,垃圾箱,印刷电路板,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010013.png,data/containers/images/loot/2_印刷电路板.png,1,1,2596,100,1,1,0.01,0.01
ljx,垃圾箱,香喷喷炒面,3,https://playerhub.df.qq.com/playerhub/60004/object/15060080010.png,data/containers/images/loot/3_香喷喷炒面.png,1,1,8882,100,1,1,0.01,0.01
ljx,垃圾箱,私密笔记簿,2,https://playerhub.df.qq.com/playerhub/60004/object/15090910017.png,data/containers/images/loot/2_私密笔记簿.png,1,2,5108,100,1,1,0.01,0.01
ljx,垃圾箱,建筑图纸4号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010008.png,data/containers/images/loot/2_建筑图纸4号.png,2,1,4360,100,1,1,0.01,0.01
ljx,垃圾箱,英式袋泡茶,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050074.png,data/containers/images/loot/3_英式袋泡茶.png,1,1,14893,100,1,1,0.01,0.01
ljx,垃圾箱,摩卡咖啡壶,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050072.png,data/containers/images/loot/3_摩卡咖啡壶.png,1,2,17244,100,1,1,0.01,0.01
ljx,垃圾箱,军情照片,1,https://playerhub.df.qq.com/playerhub/60004/object/15090010024.png,data/containers/images/loot/1_军情照片.png,2,1,2153,100,1,1,0.01,0.01
ljx,垃圾箱,便携液压扳手,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010017.png,data/containers/images/loot/2_便携液压扳手.png,1,1,2258,100,1,1,0.01,0.01
ljx,垃圾箱,军用罐头,3,https://playerhub.df.qq.com/playerhub/60004/object/15060080013.png,data/containers/images/loot/3_军用罐头.png,1,1,13796,100,1,1,0.01,0.01
ljx,垃圾箱,物流信息单,1,https://playerhub.df.qq.com/playerhub/60004/object/15090910019.png,data/containers/images/loot/1_物流信息单.png,1,1,1039,100,1,1,0.01,0.01
ljx,垃圾箱,角磨机,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010021.png,data/containers/images/loot/2_角磨机.png,2,2,4071,100,1,1,0.01,0.01
ljx,垃圾箱,手术镊子,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010002.png,data/containers/images/loot/2_手术镊子.png,1,1,2448,100,1,1,0.01,0.01
ljx,垃圾箱,扑克牌-J,1,https://playerhub.df.qq.com/playerhub/60004/object/15040010007.png,data/containers/images/loot/1_扑克牌-J.png,1,1,1612,100,1,1,0.01,0.01
ljx,垃圾箱,胡椒瓶,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050081.png,data/containers/images/loot/1_胡椒瓶.png,1,1,1770,100,1,1,0.01,0.01
ljx,垃圾箱,建筑图纸1号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010005.png,data/containers/images/loot/2_建筑图纸1号.png,2,1,3122,100,1,1,0.01,0.01
ljx,垃圾箱,火柴,1,https://playerhub.df.qq.com/playerhub/60004/object/15010010008.png,data/containers/images/loot/1_火柴.png,1,1,1069,100,1,1,0.01,0.01
ljx,垃圾箱,建筑图纸3号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010007.png,data/containers/images/loot/2_建筑图纸3号.png,2,1,3905,100,1,1,0.01,0.01
ljx,垃圾箱,波纹软管,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010026.png,data/containers/images/loot/2_波纹软管.png,1,1,2373,100,1,1,0.01,0.01
ljx,垃圾箱,太阳碟,2,https://playerhub.df.qq.com/playerhub/60004/object/15080010004.png,data/containers/images/loot/2_太阳碟.png,2,2,5235,100,1,1,0.01,0.01
ljx,垃圾箱,摄像头,3,https://playerhub.df.qq.com/playerhub/60004/object/15030040002.png,data/containers/images/loot/3_摄像头.png,1,1,12853,100,1,1,0.01,0.01
ljx,垃圾箱,酒店宣传海报,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050019.png,data/containers/images/loot/2_酒店宣传海报.png,2,2,4739,100,1,1,0.01,0.01
ljx,垃圾箱,继电器,3,https://playerhub.df.qq.com/playerhub/60004/object/15020050008.png,data/containers/images/loot/3_继电器.png,1,1,11521,100,1,1,0.01,0.01
ljx,垃圾箱,外科手套,1,https://playerhub.df.qq.com/playerhub/60004/object/15060010009.png,data/containers/images/loot/1_外科手套.png,1,1,1120,100,1,1,0.01,0.01
ljx,垃圾箱,血压仪,4,https://playerhub.df.qq.com/playerhub/60004/object/15060040002.png,data/containers/images/loot/4_血压仪.png,2,2,46491,100,1,1,0.01,0.01
ljx,垃圾箱,电线,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010012.png,data/containers/images/loot/2_电线.png,1,1,2377,100,1,1,0.01,0.01
ljx,垃圾箱,阿萨拉特色陶瓷,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050017.png,data/containers/images/loot/2_阿萨拉特色陶瓷.png,2,2,6113,100,1,1,0.01,0.01
ljx,垃圾箱,多用途电池,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050108.png,data/containers/images/loot/3_多用途电池.png,1,1,8998,100,1,1,0.01,0.01
ljx,垃圾箱,防水胶布,1,https://playerhub.df.qq.com/playerhub/60004/object/15020010002.png,data/containers/images/loot/1_防水胶布.png,1,1,1077,100,1,1,0.01,0.01
ljx,垃圾箱,营养粥罐头,5,https://playerhub.df.qq.com/playerhub/60004/object/15080050162.png,data/containers/images/loot/5_营养粥罐头.png,1,1,59704,100,1,1,0.01,0.01
cnw,藏匿物(井盖),非洲木雕,2,https://playerhub.df.qq.com/playerhub/60004/object/15080040005.png,data/containers/images/loot/2_非洲木雕.png,1,2,4366,100,14,12,0.14,0.12
cnw,藏匿物(井盖),鼠标,1,https://playerhub.df.qq.com/playerhub/60004/object/15030010009.png,data/containers/images/loot/1_鼠标.png,1,1,922,100,12,11,0.12,0.11
cnw,藏匿物(井盖),9V电池,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050111.png,data/containers/images/loot/2_9V电池.png,1,1,2883,100,8,7,0.08,0.07
cnw,藏匿物(井盖),直角尺,1,https://playerhub.df.qq.com/playerhub/60004/object/15020010014.png,data/containers/images/loot/1_直角尺.png,1,2,2590,100,8,8,0.08,0.08
cnw,藏匿物(井盖),古老的斯芬克斯像,2,https://playerhub.df.qq.com/playerhub/60004/object/15040010003.png,data/containers/images/loot/2_古老的斯芬克斯像.png,2,2,5058,100,6,6,0.06,0.06
cnw,藏匿物(井盖),情报文件,3,https://playerhub.df.qq.com/playerhub/60004/object/15070050003.png,data/containers/images/loot/3_情报文件.png,1,2,16045,100,6,6,0.06,0.06
cnw,藏匿物(井盖),音频播放器,3,https://playerhub.df.qq.com/playerhub/60004/object/15030010008.png,data/containers/images/loot/3_音频播放器.png,1,1,11123,100,6,6,0.06,0.06
cnw,藏匿物(井盖),盒装蜡烛,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050112.png,data/containers/images/loot/1_盒装蜡烛.png,2,2,2264,100,6,6,0.06,0.06
cnw,藏匿物(井盖),额温枪,3,https://playerhub.df.qq.com/playerhub/60004/object/15060010004.png,data/containers/images/loot/3_额温枪.png,1,1,11561,100,5,5,0.05,0.05
cnw,藏匿物(井盖),人像照片,1,https://playerhub.df.qq.com/playerhub/60004/object/15090010026.png,data/containers/images/loot/1_人像照片.png,2,1,2054,100,5,5,0.05,0.05
cnw,藏匿物(井盖),多用途电池,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050108.png,data/containers/images/loot/3_多用途电池.png,1,1,8998,100,5,5,0.05,0.05
cnw,藏匿物(井盖),电源,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010011.png,data/containers/images/loot/2_电源.png,2,2,5991,100,5,5,0.05,0.05
cnw,藏匿物(井盖),枪械零件,3,https://playerhub.df.qq.com/playerhub/60004/object/15040010021.png,data/containers/images/loot/3_枪械零件.png,2,1,17654,100,4,3,0.04,0.03
cnw,藏匿物(井盖),古怪的海盗银币,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050008.png,data/containers/images/loot/3_古怪的海盗银币.png,1,1,11555,100,4,4,0.04,0.04
cnw,藏匿物(井盖),物流信息单,1,https://playerhub.df.qq.com/playerhub/60004/object/15090910019.png,data/containers/images/loot/1_物流信息单.png,1,1,1039,100,4,4,0.04,0.04
cnw,藏匿物(井盖),插座,2,https://playerhub.df.qq.com/playerhub/60004/object/15040010012.png,data/containers/images/loot/2_插座.png,1,1,2278,100,4,4,0.04,0.04
cnw,藏匿物(井盖),手术镊子,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010002.png,data/containers/images/loot/2_手术镊子.png,1,1,2448,100,4,4,0.04,0.04
cnw,藏匿物(井盖),原木木板,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010008.png,data/containers/images/loot/2_原木木板.png,2,1,4200,100,4,4,0.04,0.04
cnw,藏匿物(井盖),盐溶液,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010001.png,data/containers/images/loot/2_盐溶液.png,1,1,2363,100,4,4,0.04,0.04
cnw,藏匿物(井盖),资料：商业文件,3,https://playerhub.df.qq.com/playerhub/60004/object/15070040002.png,data/containers/images/loot/3_资料：商业文件.png,1,1,7561,100,4,3,0.04,0.03
cnw,藏匿物(井盖),资料残页,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050056.png,data/containers/images/loot/1_资料残页.png,1,1,904,100,4,4,0.04,0.04
cnw,藏匿物(井盖),残缺的档案,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050181.png,data/containers/images/loot/4_残缺的档案.png,1,2,78440,100,3,3,0.03,0.03
cnw,藏匿物(井盖),便携液压扳手,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010017.png,data/containers/images/loot/2_便携液压扳手.png,1,1,2258,100,3,3,0.03,0.03
cnw,藏匿物(井盖),含氟牙膏,1,https://playerhub.df.qq.com/playerhub/60004/object/15010010004.png,data/containers/images/loot/1_含氟牙膏.png,1,2,2264,100,3,3,0.03,0.03
cnw,藏匿物(井盖),签章联运单,2,https://playerhub.df.qq.com/playerhub/60004/object/15090910022.png,data/containers/images/loot/2_签章联运单.png,2,1,4625,100,3,3,0.03,0.03
cnw,藏匿物(井盖),生津柠檬茶,4,https://playerhub.df.qq.com/playerhub/60004/object/15060080005.png,data/containers/images/loot/4_生津柠檬茶.png,1,1,19189,100,3,3,0.03,0.03
cnw,藏匿物(井盖),压力计,2,https://playerhub.df.qq.com/playerhub/60004/object/15020040003.png,data/containers/images/loot/2_压力计.png,1,2,4124,100,3,3,0.03,0.03
cnw,藏匿物(井盖),充电电池组,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050110.png,data/containers/images/loot/2_充电电池组.png,1,1,3908,100,3,3,0.03,0.03
cnw,藏匿物(井盖),样本试管,1,https://playerhub.df.qq.com/playerhub/60004/object/15090010077.png,data/containers/images/loot/1_样本试管.png,1,2,1984,100,3,3,0.03,0.03
cnw,藏匿物(井盖),电动爆破锤,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010007.png,data/containers/images/loot/2_电动爆破锤.png,2,1,4198,100,3,3,0.03,0.03
cnw,藏匿物(井盖),阿萨拉娱乐月刊,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050022.png,data/containers/images/loot/2_阿萨拉娱乐月刊.png,2,2,5205,100,3,3,0.03,0.03
cnw,藏匿物(井盖),糖三角,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050076.png,data/containers/images/loot/3_糖三角.png,1,1,12558,100,3,3,0.03,0.03
cnw,藏匿物(井盖),无糖缓释能量棒,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080004.png,data/containers/images/loot/2_无糖缓释能量棒.png,1,1,2027,100,3,3,0.03,0.03
cnw,藏匿物(井盖),太阳碟,2,https://playerhub.df.qq.com/playerhub/60004/object/15080010004.png,data/containers/images/loot/2_太阳碟.png,2,2,5235,100,3,3,0.03,0.03
cnw,藏匿物(井盖),音波测距卷尺,1,https://playerhub.df.qq.com/playerhub/60004/object/15020010010.png,data/containers/images/loot/1_音波测距卷尺.png,1,1,1074,100,3,3,0.03,0.03
cnw,藏匿物(井盖),网线,1,https://playerhub.df.qq.com/playerhub/60004/object/15040010016.png,data/containers/images/loot/1_网线.png,1,1,1067,100,3,3,0.03,0.03
cnw,藏匿物(井盖),手术剪刀,1,https://playerhub.df.qq.com/playerhub/60004/object/15060010008.png,data/containers/images/loot/1_手术剪刀.png,1,1,1012,100,3,3,0.03,0.03
cnw,藏匿物(井盖),一桶油漆,3,https://playerhub.df.qq.com/playerhub/60004/object/15020010016.png,data/containers/images/loot/3_一桶油漆.png,2,2,27369,100,3,3,0.03,0.03
cnw,藏匿物(井盖),军情照片,1,https://playerhub.df.qq.com/playerhub/60004/object/15090010024.png,data/containers/images/loot/1_军情照片.png,2,1,2153,100,3,3,0.03,0.03
cnw,藏匿物(井盖),摄像头,3,https://playerhub.df.qq.com/playerhub/60004/object/15030040002.png,data/containers/images/loot/3_摄像头.png,1,1,12853,100,3,3,0.03,0.03
cnw,藏匿物(井盖),军情录音,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050096.png,data/containers/images/loot/3_军情录音.png,1,3,103795,100,3,3,0.03,0.03
cnw,藏匿物(井盖),酒店宣传海报,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050019.png,data/containers/images/loot/2_酒店宣传海报.png,2,2,4739,100,2,2,0.02,0.02
cnw,藏匿物(井盖),初级子弹生产零件,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050023.png,data/containers/images/loot/3_初级子弹生产零件.png,1,2,23758,100,2,2,0.02,0.02
cnw,藏匿物(井盖),尖嘴钳,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010019.png,data/containers/images/loot/2_尖嘴钳.png,1,1,2482,100,2,2,0.02,0.02
cnw,藏匿物(井盖),非洲鼓,2,https://playerhub.df.qq.com/playerhub/60004/object/15080010003.png,data/containers/images/loot/2_非洲鼓.png,1,2,4276,100,2,2,0.02,0.02
